name,type,hp,attack,defense,sp_attack,sp_defense,speed,generation,rarity,is_legendary,set_name,price_usd
Vaporeon,Water,103,70,85,78,51,82,6,Rare Holo,True,Crimson Invasion,7.6
Ludicolo,Water,95,58,56,87,61,74,6,Rare,False,Guardians Rising,1.18
Pignite GX,Fire,95,61,45,34,56,38,6,Uncommon,True,Sun & Moon,1.8
Meowth,Normal,53,35,37,38,43,36,6,Common,False,Burning Shadows,0.31
Electabuzz,Electric,88,34,73,45,64,65,6,Rare,False,Burning Shadows,2.0
Marill,Water,77,53,49,64,29,69,6,Uncommon,False,Burning Shadows,0.67
Seedot,Grass,67,50,76,72,57,59,6,Uncommon,False,Sun & Moon,0.64
Krokorok,Dark,69,75,72,62,70,53,6,Rare,False,Ultra Prism,1.52
Mienshao,Fighting,57,65,48,51,39,41,6,Common,False,Sun & Moon,0.3
Ariados,Poison,30,45,47,40,54,41,6,Common,False,Ultra Prism,0.07
Conkeldurr,Fighting,79,58,89,53,31,61,6,Uncommon,False,Crimson Invasion,0.5
Crawdaunt,Dark,60,51,67,68,57,53,6,Rare,False,Ultra Prism,0.92
Azumarill,Water,208,98,108,121,100,110,6,Rare Holo GX,True,Crimson Invasion,29.95
Cloyster,Ice,81,56,53,70,67,74,6,Rare,False,Crimson Invasion,0.63
Dodrio,Flying,71,57,48,34,45,67,6,Uncommon,False,Forbidden Light,0.73
Pikachu,Electric,82,35,67,27,44,44,6,Uncommon,False,Guardians Rising,0.62
Darkrai,Dark,81,39,62,54,53,38,6,Uncommon,False,Crimson Invasion,0.59
Spiritomb,Dark,66,44,57,63,69,40,6,Uncommon,False,Forbidden Light,0.22
Quilladin,Grass,48,32,36,46,53,50,6,Common,False,Crimson Invasion,0.42
Mienfoo,Fighting,180,90,152,111,89,92,6,Rare Holo GX,True,Forbidden Light,38.46
Tentacruel,Water,76,54,38,60,38,54,6,Common,False,Guardians Rising,0.18
Magmar,Fire,63,60,53,37,39,52,6,Uncommon,False,Guardians Rising,0.53
Snubbull,Fairy,62,34,32,66,74,64,6,Common,False,Burning Shadows,0.16
Skarmory GX,Flying,67,42,35,41,49,37,6,Common,True,Guardians Rising,0.41
Caterpie,Bug,90,32,64,40,61,49,6,Uncommon,False,Sun & Moon,1.69
Electrode,Electric,54,28,55,37,23,47,6,Common,False,Guardians Rising,0.13
Hitmontop,Fighting,56,53,84,70,42,52,6,Uncommon,False,Guardians Rising,0.39
Heatran,Fire,47,53,29,32,65,46,6,Common,False,Guardians Rising,0.43
Hypno,Psychic,70,40,48,40,70,62,6,Uncommon,False,Burning Shadows,1.2
Dialga,Steel,76,61,76,79,38,65,6,Uncommon,False,Crimson Invasion,1.04
Meganium GX,Grass,87,71,58,68,81,50,6,Uncommon,True,Guardians Rising,1.55
Slugma,Fire,86,112,83,61,67,75,6,Rare Holo,False,Crimson Invasion,12.37
Slowbro,Water,58,41,42,43,44,46,6,Common,False,Ultra Prism,0.1
Bisharp,Steel,87,62,62,100,54,69,6,Rare,False,Ultra Prism,3.18
Axew,Dragon,108,83,91,78,95,70,6,Rare,False,Burning Shadows,2.37
Vikavolt,Electric,88,71,47,48,60,51,6,Uncommon,True,Ultra Prism,0.7
Skuntank,Poison,74,47,59,63,67,43,6,Uncommon,False,Ultra Prism,0.18
Pansear,Fire,55,39,38,27,34,37,6,Common,False,Crimson Invasion,0.13
Shuppet,Ghost,226,89,109,98,164,127,6,Secret Rare,True,Guardians Rising,804.8
Dedenne,Electric,43,40,86,36,51,43,6,Uncommon,False,Guardians Rising,0.53
Sandile,Dark,30,40,21,37,57,27,6,Common,False,Crimson Invasion,0.42
Noctowl,Flying,59,36,54,38,55,27,6,Uncommon,False,Forbidden Light,0.9
Abra,Psychic,83,47,38,42,101,81,6,Uncommon,False,Crimson Invasion,0.69
Pumpkaboo,Ghost,85,51,54,70,93,77,6,Rare Holo,False,Crimson Invasion,7.99
Croconaw,Water,52,61,48,52,58,42,6,Common,False,Burning Shadows,0.39
Haunter,Ghost,81,34,54,65,76,80,6,Uncommon,False,Burning Shadows,0.97
Shellos,Water,59,26,30,57,52,62,6,Common,False,Crimson Invasion,0.39
Aipom,Normal,71,67,64,60,47,54,6,Rare,False,Crimson Invasion,2.02
Grotle,Grass,46,51,63,56,84,58,6,Uncommon,False,Sun & Moon,0.69
Vileplume,Poison,79,53,53,57,57,81,6,Rare,True,Crimson Invasion,3.69
Golbat V,Flying,76,65,55,51,74,54,6,Uncommon,True,Crimson Invasion,1.06
Ralts,Fairy,72,64,76,61,71,99,6,Rare,False,Burning Shadows,2.11
Spiritomb,Dark,53,52,68,12,53,45,6,Common,False,Guardians Rising,0.23
Klink,Steel,87,72,60,90,47,74,6,Uncommon,False,Sun & Moon,0.39
Exeggcute,Grass,90,43,60,49,61,55,6,Uncommon,False,Sun & Moon,0.76
Victreebel,Grass,107,50,72,70,82,86,6,Rare Holo,True,Crimson Invasion,21.78
Blissey,Normal,100,62,43,61,70,59,6,Rare,False,Crimson Invasion,1.77
Ampharos,Electric,43,29,51,28,46,57,6,Common,False,Burning Shadows,0.45
Wingull,Water,30,47,55,56,56,59,6,Common,False,Sun & Moon,0.23
Quilava,Fire,73,70,44,46,59,62,6,Uncommon,False,Guardians Rising,0.81
Latias,Psychic,75,48,32,61,80,76,6,Uncommon,False,Guardians Rising,0.4
Purrloin,Dark,106,64,92,74,87,71,6,Rare Holo,False,Guardians Rising,7.89
Golurk,Ghost,85,65,62,55,101,81,6,Rare Holo,False,Ultra Prism,3.34
Pignite,Fire,93,103,58,49,61,72,6,Rare Holo,False,Guardians Rising,3.44
Vigoroth,Normal,36,48,48,43,55,39,6,Common,True,Sun & Moon,0.27
Buizel,Water,37,62,51,36,35,37,6,Common,False,Forbidden Light,0.48
Wailord,Water,74,47,68,55,31,74,6,Uncommon,False,Crimson Invasion,0.31
Nuzleaf,Grass,34,25,59,49,44,29,6,Common,False,Sun & Moon,0.17
Grumpig EX,Psychic,46,39,29,49,69,71,6,Common,True,Ultra Prism,0.44
Klang,Steel,78,83,72,107,66,120,6,Rare Holo,False,Forbidden Light,5.69
Fraxure,Dragon,178,121,147,117,140,113,6,Rare Ultra,True,Forbidden Light,304.77
Mimikyu,Fairy,38,54,22,41,72,48,6,Common,False,Burning Shadows,0.23
Rotom,Electric,30,52,59,40,57,27,6,Common,False,Crimson Invasion,0.42
Togedemaru,Electric,53,33,71,46,50,59,6,Uncommon,False,Sun & Moon,0.81
Dewgong,Ice,70,49,47,82,50,57,6,Uncommon,False,Ultra Prism,1.08
Crabominable,Fighting,51,42,74,64,48,32,6,Uncommon,False,Burning Shadows,0.92
Lanturn,Electric,35,69,53,10,52,33,6,Common,False,Crimson Invasion,0.22
Krookodile,Dark,183,114,126,122,124,95,6,Rare Ultra,True,Crimson Invasion,236.23
Paras,Bug,128,30,84,67,56,73,6,Rare,False,Burning Shadows,0.61
Rapidash,Fire,83,71,50,53,60,56,6,Rare,False,Ultra Prism,2.19
Beldum GX,Steel,40,45,35,65,28,69,6,Common,True,Burning Shadows,0.78
Shieldon,Rock,36,53,60,69,33,43,6,Common,False,Guardians Rising,0.14
Pelipper EX,Water,89,48,71,85,52,96,6,Rare Holo,True,Sun & Moon,12.47
Bellsprout,Poison,37,48,58,56,52,40,6,Common,False,Ultra Prism,0.56
Emboar,Fire,87,84,40,36,75,55,6,Rare,False,Ultra Prism,0.74
Snorlax,Normal,57,34,45,55,53,34,6,Uncommon,False,Forbidden Light,0.81
Pinsir,Bug,64,33,65,12,38,61,6,Uncommon,False,Guardians Rising,1.16
Mienfoo,Fighting,54,42,61,52,10,43,6,Common,False,Burning Shadows,0.2
Shiinotic,Fairy,88,73,35,60,80,92,6,Rare,False,Guardians Rising,1.8
Machamp,Fighting,54,50,90,76,30,45,6,Uncommon,False,Burning Shadows,0.26
Abomasnow,Ice,141,96,76,99,93,105,6,Rare Holo EX,False,Burning Shadows,98.29
Garchomp,Dragon,61,66,59,58,60,49,6,Uncommon,False,Crimson Invasion,0.3
Wartortle,Water,37,37,42,57,53,48,6,Common,False,Forbidden Light,0.39
Taillow,Flying,72,36,59,51,58,53,6,Uncommon,False,Forbidden Light,0.35
Dodrio,Flying,46,47,26,51,53,35,6,Common,False,Crimson Invasion,0.21
Dwebble,Rock,112,86,73,81,54,66,6,Rare,False,Forbidden Light,4.11
Charizard,Fire,86,57,46,42,67,47,6,Uncommon,False,Sun & Moon,0.48
Floatzel,Water,188,92,109,130,86,129,6,Rare Holo GX,True,Crimson Invasion,68.05
Machamp,Fighting,64,62,86,67,55,58,6,Uncommon,False,Ultra Prism,0.33
Cresselia,Psychic,42,33,32,51,78,75,6,Common,False,Sun & Moon,0.13
Moltres,Fire,48,55,40,47,50,35,6,Uncommon,False,Guardians Rising,0.4
Tangela,Grass,147,67,87,104,127,96,6,Rare Holo EX,False,Burning Shadows,38.61
Weepinbell,Grass,30,34,60,55,47,64,6,Common,False,Crimson Invasion,0.24
Giratina,Ghost,50,46,46,44,59,55,6,Common,False,Crimson Invasion,0.22
Metagross,Steel,51,39,47,54,22,74,6,Common,False,Burning Shadows,0.18
Squirtle,Water,93,65,57,80,69,71,6,Rare,False,Ultra Prism,1.15
Grumpig,Psychic,99,56,51,71,85,65,6,Rare,False,Sun & Moon,1.01
Shiftry,Grass,40,48,34,69,69,62,6,Common,False,Sun & Moon,0.16
Nuzleaf,Dark,44,47,53,30,57,60,6,Common,False,Guardians Rising,0.48
Talonflame,Fire,31,59,64,33,54,36,6,Common,False,Sun & Moon,0.21
Gabite,Dragon,40,49,72,34,56,53,6,Common,False,Forbidden Light,0.19
Kadabra,Psychic,100,59,40,64,85,98,6,Rare,False,Ultra Prism,2.97
Alakazam,Psychic,104,66,59,66,75,95,6,Rare,False,Forbidden Light,1.23
Zubat,Flying,54,55,58,10,64,40,6,Uncommon,False,Ultra Prism,0.65
Heliolisk,Electric,46,41,81,43,53,56,6,Uncommon,False,Sun & Moon,0.45
Sceptile,Grass,50,50,58,26,60,51,6,Common,False,Sun & Moon,0.2
Gardevoir,Psychic,175,77,92,95,146,136,6,Rare Holo GX,True,Forbidden Light,38.02
Riolu,Fighting,70,45,80,67,40,46,6,Uncommon,False,Ultra Prism,0.34
Omanyte,Rock,39,41,63,74,23,51,6,Common,False,Crimson Invasion,0.41
Meowth,Normal,91,49,87,55,78,41,6,Rare,False,Sun & Moon,1.33
Ledyba,Bug,52,44,30,51,38,46,6,Common,False,Forbidden Light,0.34
Reshiram,Fire,58,63,48,33,60,61,6,Uncommon,False,Crimson Invasion,0.44
Slowpoke,Psychic,88,45,58,52,91,68,6,Uncommon,False,Burning Shadows,0.35
Lombre,Grass,92,48,53,64,70,47,6,Uncommon,False,Crimson Invasion,0.26
Mew,Psychic,89,32,50,75,98,65,6,Uncommon,False,Ultra Prism,0.72
Hoothoot GX,Normal,104,91,76,99,70,78,6,Rare Holo,True,Guardians Rising,16.05
Wurmple,Bug,83,32,92,55,68,44,6,Rare Holo,False,Forbidden Light,4.68
Machop,Fighting,33,27,72,59,26,40,6,Common,False,Crimson Invasion,0.56
Shieldon,Steel,53,52,50,78,37,47,6,Common,False,Forbidden Light,0.38
Pelipper,Flying,56,47,51,51,54,55,6,Uncommon,False,Forbidden Light,0.35
Claydol,Psychic,97,43,43,55,79,78,6,Uncommon,False,Ultra Prism,0.38
Zygarde,Dragon,68,42,50,47,60,44,6,Common,False,Guardians Rising,0.41
Mawile,Fairy,76,97,45,71,53,95,6,Rare,False,Burning Shadows,1.76
Riolu,Fighting,46,64,78,62,47,39,6,Common,False,Ultra Prism,0.43
Feebas,Water,63,39,50,38,47,61,6,Common,False,Forbidden Light,0.6
Mime Jr.,Fairy,66,57,44,64,65,70,6,Uncommon,False,Ultra Prism,0.76
Slowbro,Psychic,81,32,48,71,102,57,6,Uncommon,False,Guardians Rising,0.35
Sealeo,Ice,76,51,72,68,73,59,6,Rare,False,Burning Shadows,1.21
Grotle,Grass,55,49,46,45,64,53,6,Uncommon,False,Sun & Moon,0.37
Zubat,Poison,66,57,79,64,57,61,6,Rare,False,Crimson Invasion,0.46
Tyranitar,Dark,85,77,82,71,66,71,6,Rare Holo,False,Sun & Moon,4.29
Lampent,Ghost,104,49,68,61,84,77,6,Rare,False,Sun & Moon,1.03
Kangaskhan,Normal,210,108,99,121,125,114,6,Secret Rare,True,Burning Shadows,644.93
Donphan,Ground,60,48,81,56,42,40,6,Common,False,Ultra Prism,0.18
Chansey,Normal,65,63,47,66,44,41,6,Uncommon,False,Burning Shadows,0.28
Houndoom,Dark,42,40,88,41,34,44,6,Common,False,Burning Shadows,0.29
Torkoal,Fire,71,62,46,38,58,44,6,Uncommon,False,Forbidden Light,0.27
Rattata,Normal,78,67,86,86,71,75,6,Rare Holo,False,Ultra Prism,1.59
Aron,Rock,87,74,87,89,25,45,6,Uncommon,False,Ultra Prism,0.32
Lombre,Grass,70,43,57,59,54,38,6,Common,False,Guardians Rising,0.39
Machamp,Fighting,94,46,85,93,46,55,6,Rare,False,Burning Shadows,2.28
Umbreon V,Dark,187,89,101,101,101,98,6,Rare Holo EX,True,Forbidden Light,134.08
Corsola,Water,34,41,31,57,45,58,6,Common,False,Burning Shadows,0.21
Pancham,Fighting,60,41,68,66,34,47,6,Common,False,Sun & Moon,0.24
Wigglytuff,Normal,87,68,63,79,87,72,6,Rare,False,Guardians Rising,2.28
Chikorita,Grass,94,52,52,66,76,74,6,Rare,False,Ultra Prism,1.35
Cherubi,Grass,89,71,54,85,79,68,6,Rare Holo,False,Forbidden Light,1.58
Doduo,Normal,34,55,56,29,49,54,6,Common,False,Guardians Rising,0.2
Ludicolo,Water,67,46,64,73,44,80,6,Uncommon,False,Crimson Invasion,0.25
Lumineon,Water,30,53,51,50,33,50,6,Common,False,Forbidden Light,0.18
Darumaka,Fire,68,54,57,30,40,56,6,Uncommon,False,Guardians Rising,0.38
Braixen,Fire,173,119,73,68,103,72,6,Rare Holo EX,True,Burning Shadows,51.7
Tangela,Grass,73,37,49,41,54,37,6,Uncommon,False,Guardians Rising,1.11
Marshtomp,Water,34,64,42,64,65,58,6,Uncommon,False,Forbidden Light,0.76
Sneasel,Dark,94,51,51,65,42,53,6,Uncommon,False,Sun & Moon,0.84
Houndoom,Dark,115,66,95,71,90,77,6,Rare Holo,False,Forbidden Light,8.24
Seedot,Grass,57,47,48,56,44,61,6,Common,False,Ultra Prism,0.29
Tyranitar,Dark,52,70,68,49,67,56,6,Uncommon,False,Forbidden Light,0.45
Hitmonchan,Fighting,75,73,99,65,64,53,6,Rare,False,Guardians Rising,4.36
Latias,Psychic,46,48,37,55,69,71,6,Common,False,Guardians Rising,0.25
Golurk,Ghost,69,51,50,45,73,67,6,Uncommon,False,Sun & Moon,0.48
Slowbro,Psychic,47,43,34,40,55,52,6,Common,False,Guardians Rising,0.15
Treecko,Grass,60,63,71,42,56,63,6,Uncommon,False,Burning Shadows,0.64
Muk,Poison,101,45,65,77,74,65,6,Rare,False,Crimson Invasion,1.05
Bellossom EX,Grass,44,27,37,48,43,44,7,Common,True,Chilling Reign,0.39
Aipom,Normal,59,47,43,53,29,50,7,Common,False,Sword & Shield,0.29
Infernape,Fire,185,158,99,97,101,91,7,Rare Ultra,True,Rebel Clash,167.71
Mienshao,Fighting,68,58,84,62,32,54,7,Uncommon,False,Vivid Voltage,1.09
Vullaby,Dark,52,58,45,47,44,42,7,Common,True,Darkness Ablaze,0.55
Quilladin,Grass,49,55,38,49,53,37,7,Common,False,Darkness Ablaze,0.43
Quilladin,Grass,91,37,62,62,69,43,7,Uncommon,False,Sword & Shield,0.66
Marshtomp,Water,83,45,55,95,37,71,7,Uncommon,False,Chilling Reign,0.31
Hoothoot EX,Normal,166,122,105,101,109,100,7,Rare Ultra,True,Chilling Reign,157.75
Dusknoir,Ghost,87,41,50,41,96,61,7,Uncommon,False,Sword & Shield,0.95
Mime Jr.,Fairy,101,65,36,71,67,108,7,Rare,False,Chilling Reign,2.09
Latios,Psychic,101,35,56,82,92,82,7,Rare,False,Rebel Clash,3.32
Fraxure,Dragon,85,70,78,35,70,46,7,Uncommon,False,Darkness Ablaze,0.37
Aegislash,Steel,50,55,58,83,48,69,7,Common,False,Rebel Clash,0.37
Yanma,Flying,95,56,90,59,68,57,7,Rare Holo,False,Chilling Reign,5.81
Granbull,Fairy,61,53,41,53,53,73,7,Common,False,Battle Styles,0.46
Venusaur,Grass,82,62,64,66,79,47,7,Rare,True,Sword & Shield,3.95
Heatran,Fire,77,63,63,47,73,48,7,Uncommon,False,Vivid Voltage,0.56
Kyogre,Water,49,44,49,60,22,65,7,Common,False,Sword & Shield,0.35
Lombre,Grass,50,38,59,59,52,49,7,Common,False,Darkness Ablaze,0.16
Crawdaunt EX,Dark,77,67,75,81,89,85,7,Rare Holo,True,Vivid Voltage,10.1
Gurdurr,Fighting,55,59,62,52,22,40,7,Common,False,Chilling Reign,0.35
Kadabra,Psychic,44,28,32,39,66,50,7,Common,False,Battle Styles,0.33
Ninetales,Fire,58,63,53,37,46,27,7,Common,False,Vivid Voltage,0.16
Zorua,Dark,69,55,79,74,67,60,7,Rare,False,Vivid Voltage,1.32
Elekid,Electric,46,36,66,23,41,35,7,Common,False,Vivid Voltage,0.16
Spheal,Water,101,69,68,87,56,66,7,Rare,False,Sword & Shield,1.84
Magikarp,Water,85,55,57,71,45,76,7,Uncommon,False,Rebel Clash,0.23
Entei,Fire,208,143,97,83,103,104,7,Rare Ultra,True,Battle Styles,110.58
Lombre,Water,84,65,54,57,49,64,7,Uncommon,False,Rebel Clash,0.44
Palossand,Ghost,91,32,52,48,79,71,7,Uncommon,False,Sword & Shield,1.07
Bellsprout,Poison,76,48,73,78,66,64,7,Rare,False,Sword & Shield,2.53
Pidgeot,Flying,68,14,55,33,39,35,7,Common,False,Chilling Reign,0.54
Klefki,Fairy,85,30,36,58,78,66,7,Uncommon,False,Vivid Voltage,0.96
Darmanitan,Fire,102,93,84,70,65,52,7,Rare Holo,False,Battle Styles,13.9
Kadabra,Psychic,73,51,65,97,107,89,7,Rare Holo,False,Rebel Clash,5.54
Hitmonchan,Fighting,78,43,85,90,45,76,7,Rare,False,Sword & Shield,2.79
Victreebel,Grass,65,67,59,68,88,33,7,Rare,True,Battle Styles,5.99
Cranidos,Rock,31,41,64,68,59,41,7,Common,False,Vivid Voltage,0.31
Gourgeist,Ghost,65,30,47,29,64,47,7,Common,False,Sword & Shield,0.43
Fletchinder,Fire,54,66,55,50,57,34,7,Common,False,Sword & Shield,0.17
Magikarp,Water,80,57,68,75,69,67,7,Rare,False,Vivid Voltage,1.78
Weepinbell,Poison,61,45,36,51,58,39,7,Common,False,Rebel Clash,0.44
Haunter,Ghost,62,10,55,40,64,44,7,Common,False,Darkness Ablaze,0.14
Hypno,Psychic,85,41,35,63,81,59,7,Uncommon,False,Sword & Shield,0.52
Wingull,Water,86,50,36,31,41,62,7,Common,False,Rebel Clash,0.38
Axew,Dragon,36,53,64,35,74,35,7,Common,False,Chilling Reign,0.26
Magnezone,Steel,53,63,59,86,59,73,7,Uncommon,False,Vivid Voltage,1.02
Ursaring,Normal,53,49,53,48,48,30,7,Common,False,Darkness Ablaze,0.36
Crobat,Flying,71,30,33,53,33,44,7,Common,False,Chilling Reign,0.23
Porygon,Normal,99,64,60,60,55,62,7,Rare,False,Darkness Ablaze,1.53
Mawile,Steel,37,53,42,83,40,60,7,Common,False,Sword & Shield,0.37
Gothorita,Psychic,34,33,31,45,64,61,7,Common,False,Vivid Voltage,0.12
Farfetchd,Flying,53,42,47,26,57,55,7,Common,False,Darkness Ablaze,0.13
Sunflora,Grass,46,42,35,64,67,37,7,Common,False,Vivid Voltage,0.35
Machoke EX,Fighting,54,47,86,73,28,52,7,Uncommon,True,Rebel Clash,2.52
Shroomish,Grass,96,60,63,77,94,57,7,Rare,False,Darkness Ablaze,1.31
Honchkrow,Dark,83,78,87,83,87,42,7,Rare,False,Darkness Ablaze,1.64
Xatu,Psychic,112,53,80,72,106,101,7,Rare Holo,False,Battle Styles,18.34
Raichu,Electric,64,35,45,44,58,49,7,Common,False,Darkness Ablaze,0.36
Cacturne,Dark,63,41,46,34,49,55,7,Common,False,Chilling Reign,0.4
Kirlia,Psychic,173,75,76,79,128,125,7,Rare Holo EX,True,Sword & Shield,76.65
Lombre,Water,103,71,68,58,61,76,7,Rare,False,Battle Styles,2.43
Pinsir,Bug,158,60,97,81,83,88,7,Rare Holo EX,True,Rebel Clash,110.16
Ursaring,Normal,48,56,56,36,47,10,7,Common,False,Chilling Reign,0.18
Riolu,Fighting,68,54,61,52,12,54,7,Common,False,Darkness Ablaze,0.18
Pidgeot,Flying,61,33,55,40,51,45,7,Uncommon,False,Rebel Clash,0.49
Kangaskhan,Normal,99,71,79,68,56,78,7,Rare,False,Battle Styles,1.45
Lotad,Grass,67,34,45,57,57,40,7,Common,False,Sword & Shield,0.61
Stufful,Fighting,50,47,69,57,12,31,7,Common,False,Darkness Ablaze,0.32
Scyther,Bug,48,55,50,52,58,56,7,Common,False,Sword & Shield,0.25
Mimikyu,Ghost,44,34,47,46,58,66,7,Common,False,Battle Styles,0.24
Meowth,Normal,96,83,72,61,67,68,7,Rare Holo,False,Vivid Voltage,6.2
Dwebble,Rock,42,47,53,62,38,53,7,Common,False,Battle Styles,0.12
Donphan,Ground,44,47,59,68,42,63,7,Common,False,Rebel Clash,0.27
Poliwhirl,Water,77,49,54,78,49,81,7,Rare,False,Darkness Ablaze,1.96
Kricketune,Bug,46,50,52,41,35,33,7,Common,False,Darkness Ablaze,0.18
Eevee,Normal,97,63,87,56,68,80,7,Rare,False,Rebel Clash,1.16
Clefable,Fairy,80,46,32,49,47,57,7,Common,False,Chilling Reign,0.14
Darumaka,Fire,65,65,36,25,57,36,7,Common,False,Darkness Ablaze,0.26
Salamence,Dragon,105,57,74,61,76,51,7,Uncommon,False,Rebel Clash,0.28
Shiftry,Dark,95,61,94,55,72,73,7,Rare,False,Battle Styles,1.11
Nuzleaf,Grass,65,45,53,54,70,63,7,Uncommon,False,Darkness Ablaze,0.37
Zigzagoon,Normal,137,95,73,58,61,81,7,Rare Holo,False,Sword & Shield,14.73
Gothitelle,Psychic,62,34,53,79,118,94,7,Rare Holo,False,Vivid Voltage,6.46
Poliwag,Water,63,67,50,59,60,74,7,Uncommon,False,Rebel Clash,0.62
Camerupt,Ground,59,68,76,66,53,39,7,Uncommon,False,Rebel Clash,0.86
Electrike EX,Electric,36,49,64,44,67,44,7,Uncommon,True,Chilling Reign,1.07
Magikarp,Water,32,30,46,49,40,59,7,Common,False,Darkness Ablaze,0.32
Seedot,Grass,36,34,48,43,28,38,7,Common,False,Sword & Shield,0.22
Meowth,Normal,171,89,95,101,99,91,7,Rare Holo GX,True,Chilling Reign,85.25
Pelipper,Water,189,112,108,124,89,136,7,Rare Holo GX,True,Rebel Clash,36.41
Prinplup V,Water,89,57,65,79,66,76,7,Rare,True,Battle Styles,4.11
Absol,Dark,208,106,130,114,107,107,7,Rare Ultra,True,Darkness Ablaze,231.62
Elekid,Electric,105,50,75,66,73,75,7,Rare,False,Chilling Reign,1.45
Kricketot,Bug,30,32,44,42,34,30,7,Common,False,Vivid Voltage,0.36
Marshtomp,Water,114,52,62,85,68,96,7,Rare Holo,False,Vivid Voltage,3.43
Breloom,Grass,77,37,47,62,77,41,7,Uncommon,False,Battle Styles,0.52
Cascoon,Bug,97,47,72,77,57,65,7,Rare Holo,False,Darkness Ablaze,2.35
Houndour EX,Fire,175,118,76,71,77,99,7,Rare Holo EX,True,Darkness Ablaze,55.25
Vikavolt,Electric,63,46,68,50,60,48,7,Uncommon,True,Vivid Voltage,1.15
Slowpoke,Psychic,64,44,31,61,70,61,7,Uncommon,False,Darkness Ablaze,0.3
Chikorita,Grass,47,21,32,52,62,41,7,Common,False,Chilling Reign,0.2
Torkoal V,Fire,87,93,55,69,39,49,7,Rare,True,Rebel Clash,4.22
Shaymin EX,Grass,81,44,72,53,67,61,7,Uncommon,True,Vivid Voltage,0.36
Hitmontop,Fighting,108,75,81,80,66,51,7,Rare Holo,False,Chilling Reign,11.61
Bellossom GX,Grass,47,43,50,51,61,51,7,Common,True,Sword & Shield,0.48
Camerupt,Fire,40,71,39,43,34,47,7,Common,False,Battle Styles,0.33
Mimikyu,Fairy,53,67,44,65,69,64,7,Uncommon,False,Darkness Ablaze,0.4
Vikavolt,Electric,42,41,43,27,55,46,7,Common,True,Darkness Ablaze,0.65
Ariados,Poison,78,62,61,56,73,66,7,Rare,False,Rebel Clash,4.35
Yanma,Bug,52,37,41,48,44,71,7,Common,False,Chilling Reign,0.32
Aegislash,Steel,30,56,43,70,37,66,7,Common,False,Sword & Shield,0.3
Kirlia,Psychic,167,83,60,93,138,130,7,Rare Holo EX,True,Chilling Reign,73.1
Spritzee,Fairy,51,51,28,69,68,80,7,Uncommon,False,Sword & Shield,0.51
Wailmer,Water,161,85,77,116,69,106,7,Rare Holo EX,True,Chilling Reign,129.81
Victini,Fire,109,85,62,62,62,61,7,Rare Holo,True,Darkness Ablaze,10.87
Dedenne,Electric,56,47,77,37,44,27,7,Uncommon,False,Vivid Voltage,0.5
Kingdra,Dragon,107,62,77,71,63,73,7,Rare,False,Rebel Clash,2.01
Ralts,Psychic,62,29,36,49,87,76,7,Uncommon,False,Sword & Shield,0.61
Mawile,Fairy,158,106,76,95,115,136,7,Rare Holo GX,True,Rebel Clash,56.81
Dunsparce,Normal,75,58,56,64,61,66,7,Rare,False,Chilling Reign,4.87
Kirlia,Fairy,172,82,71,100,116,117,7,Rare Holo EX,True,Battle Styles,69.21
Vileplume,Grass,64,43,44,52,70,37,7,Uncommon,True,Battle Styles,0.98
Cofagrigus,Ghost,138,93,86,68,116,86,7,Rare Holo EX,False,Vivid Voltage,25.66
Yamper,Electric,66,57,69,60,46,35,7,Uncommon,False,Vivid Voltage,0.44
Lombre,Water,86,59,69,65,48,66,7,Uncommon,False,Rebel Clash,0.73
Pidgeot,Normal,41,40,47,26,40,36,7,Common,False,Vivid Voltage,0.28
Slaking,Normal,99,59,49,51,72,54,7,Rare,False,Chilling Reign,2.01
Chansey EX,Normal,73,48,23,66,60,52,7,Uncommon,True,Battle Styles,0.56
Sunflora,Grass,41,49,35,66,71,57,7,Uncommon,False,Rebel Clash,0.36
Magikarp,Water,46,31,53,60,39,56,7,Common,False,Rebel Clash,0.32
Jellicent,Ghost,83,25,65,47,87,68,7,Uncommon,False,Rebel Clash,0.64
Musharna,Psychic,66,50,19,49,78,81,7,Uncommon,False,Vivid Voltage,0.69
Emolga V,Electric,34,26,76,36,46,27,7,Common,True,Sword & Shield,0.36
Igglybuff,Fairy,33,47,42,70,37,62,7,Uncommon,False,Chilling Reign,0.7
Riolu,Fighting,87,56,81,79,49,52,7,Rare,False,Rebel Clash,1.25
Omanyte,Rock,151,111,102,122,59,107,7,Rare Holo EX,True,Vivid Voltage,24.85
Flaaffy,Electric,239,108,138,95,108,120,7,Secret Rare,True,Chilling Reign,1149.85
Lugia,Psychic,83,42,46,56,77,67,7,Uncommon,False,Battle Styles,0.33
Jynx V,Ice,47,43,34,51,55,58,7,Common,True,Sword & Shield,0.44
Mew,Psychic,73,65,19,22,72,51,7,Common,False,Rebel Clash,0.21
Kadabra,Psychic,91,62,28,62,73,83,7,Uncommon,False,Chilling Reign,0.85
Staraptor EX,Flying,111,77,84,58,79,76,7,Rare Holo,True,Rebel Clash,6.29
Zoroark,Dark,178,105,135,105,111,113,7,Rare Ultra,True,Darkness Ablaze,255.51
Houndoom,Fire,64,57,62,55,60,21,7,Uncommon,False,Sword & Shield,0.92
Spearow,Normal,52,48,42,40,37,44,7,Common,False,Darkness Ablaze,0.14
